0,1
pos,Yeah boii! Look what arrived in the post this morning! The latest #SmashingBook5 it's my new bible :D @smashingmag http://t.co/1E7cfAtEVd
pos,Ill be better soon. :) — feeling sick
pos,"@Dorky06 LAMO , At first i will fangirl so hard .. then i'd love to share you some platonic pics :D JUST YOU KNOW FOR SCIENCE"
pos,Morning........it's FRIDAY!  Happy Friday beautiful people :)  #Smile
pos,@mr__cooke @CCWeekUK Thank you! We're set to have another great day supporting the #community &amp; helping #residents :-) #servicewithasmile
pos,@calllmejay_ sounds good to me :) I'll see you Saturday ✨
pos,Live night with two fams :) #bloodline #huskies
pos,@CorderMrs you're welcome :)
pos,The picture I'd like to see in my obituary advert :) #goofingaround #madness #mad #bollywood… https://t.co/7tyUragh2H
pos,@WhirlpoolBathUK lovely giveaway! :) #FreebieFriday
pos,@roofbsuzy @roofyuna @roofsinb @roofchaelin @roofaim @roofjackson  dah move on :))
pos,"There's nothing as cool as being totally over someone, No bitterness, anger or hatred towards them. Just pure indifference :)"
pos,when u wake up at 4 AM and the suite life of Zach and Cody is on :))))!!!!!!
pos,"@rich_bartram29 Oh, didn't know :) But yes, you can have an order delivered to your work address, once it's added to your address book ^AC"
pos,Achieving excellence in Music as a Music Producer is a Mind Boggling &amp; Fatiguing Job... Baareeq... :) :) :)
pos,@bexlittle @AlisonWright8 @lindyrendy @Cloud2ltd @DotNetSolutions love it thanks for sharing :)
pos,@Kkiimmeenngg  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
pos,@mobiadage @GameDevRobot my #gamedev is a hobby :)
pos,@AvantikaSeeth @mandisatweets @santherlabelle yes yes yes... I am in :)
pos,"Thank you :) ""@Clicks_SA: Tweenie_Fox Hi, please click here for a list of our hair accessories &amp; products http://t.co/dunT1DuopC"""
pos,Sometimes you're just tamang hinala. :) https://t.co/blnolTbXEY
pos,@RoyalMail I'm following now :)
pos,"@wonkASSLILO hello babe, you got Niam access?? Could I give you something for a ship dm with them ? :)"
pos,Selfieeeee :) https://t.co/R9soIqZXYZ
pos,"Especially for three of you, LASS :) w/ Aling http://t.co/aRwmTLsFZr"
pos,Hi #Gorgeous @TillieModel have  a nice swim with your sis!! Can I get a #Birthday shout out please it would make my day?? #Perfection :) xx
pos,@Linduhhh9 @doloresssvee there it is haha hope I don't got work tho.. Bout to quit if I do :p
pos,"@77kaylee77 goodbye, don't forget that it was feminists that fought for your right to act like a snobby little bitch :-) goodnight!!!!"
pos,@JamieForevs  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
pos,"CAROLINE, Caroline all the guys say she's mighty fine 🔥 I threw up a little making this :-)) HBD ❤️ @Carolineking0 http://t.co/ttPeupXf44"
pos,@FC_TEAMJK3T follback :)
pos,Time for jogging :p
pos,@GET_TUDA_CHOPPA from all over the place I hope :) I’m a pro at remote work AND traveling ;)
pos,Newly listed in my EBay store :-)... http://t.co/Ee1j2ohmgu
pos,The new #disneyinfinity #starwars characters look amazing preorder the starter pack in store today :D http://t.co/sbbmbDR6us
pos,@Parulcoolthougs I'm here if you want to talk :)
pos,I always tweet hit me or snap me... no one ever does but its worth a try :)
pos,The homies bought me skins for my bday :D
pos,@awadkum - Just chant Jai Italy 100/times fast. :)) @BJP4India @AmitShahOffice @narendramodi
pos,"Heeeeyyy. Can all of you follow my fan account? @KINGT0MLINS0N 

Thank you! :)"
pos,@leonrestaurants in the UK :)
pos,@JEDIEV11 thank you!! :D
pos,@Blahkumaran woah! nice nice!! :-)
pos,@cuteHiddlesmile u are welcome :-) ♥
pos,@lucahollic good and you ? :)
pos,And here's @mayankw14's ★★★★ review: http://t.co/wNVIPDDRe6 Phew! We're literally overwhelmed. :)
pos,@PatoFer222 Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :)
pos,"@Anaateresaa_ you &amp; the baby😊😊😊 next time , it's my house ! I have it whenever :)"
pos,"@TfLWaystoPay got it, thanks g :)"
pos,@jonathanhobbs71 Have you encouraged your employer on board (http://t.co/sczAWaxEW0) or stuck a poster up (http://t.co/J024E6Dwvk)? :)
pos,@MsKristinKreuk Hugs ang Kisses from the philippines :)
pos,I've entered to WIN a huge @BlueMicrophones package from @CazuaLLUK &amp; @Marzbargaming :) ENTER HERE: https://t.co/yRlT7jltqP #Giveaway
pos,"@Jim_Edwards yes, it works now :)"
pos,@reyes_reynaldoz  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
pos,"Hi @BridgeHouseThel , great to connect. We specialise in thermal imaging surveys – here if you need us :)"
pos,@juanchavarin52 @taliagarcia__ yeah so you can bruise my rib again :-)
pos,@PallaviRuhail @BhaktisBanter #FlipkartFashionFriday 😀😁😂😃😄😅😉 No No won't give dear don't worry :)
pos,#TombRaider #hype thought you might like this @MelonieMac :D http://t.co/aXxprx1PRz
pos,Oh Me Oh Me Oh my its #TheJuiceInTheMix @POTUS rela @talliaoyando in the building :) @HomeboyzRadio @DJBashKenya
pos,Low priority match :) hahaha
pos,@dxuntlesslarry fback? :)
pos,@HelpingGroupDms I want Harry Dm bc I wanna give a surprise to my friend for her birthday. I just wanna make her happy :)
pos,Is now not an opportune time 2 collapse chaotic Cosas? &lt;--- note the alliteration :-)  @NomalangaSA @barrybateman @AndileMlondo
pos,@sungjookxm going well oppayaa! How's yours? :D
pos,"@khalidALSALEM @Azizsm_ we did our best, as you want body :)"
pos,#NatGeo new show U can't lick ur elbow. .seems interesting....:)
pos,Stats for the day have arrived. 7 new followers and NO unfollowers :) via http://t.co/C6u8lINDwD.
pos,“@MileyCyrus: Emu is stoked thank you :) http://t.co/l5Xyt9EM6G” @creampuffshinee
pos,Woke up yo @trentowers fav' my tweet this made my day :))) now just @luketurner89 😂😂 http://t.co/oGw5sVij7G
pos,"Remember, you don't need people's approval when you have God's approval. :-)"
pos,and jisung is the kid sunshine :)  https://t.co/LBjXDWIAPE
pos,@TheLlamaverse mm okay thanks! :)
pos,@noodles78 Message us right here Nicola and we can forward this on :) Brighten up our day :D Helen
pos,@_dreyaniks  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
pos,@sunofsides CONGRATS :)
pos,@gunnersx4 Hi Brian I'll  get it shipped today for you and it can take between 2-3 weeks to Australia. Many thanks :) http://t.co/IBoe0e1aXt
pos,@JanPrince63 @AWonderBall was good fun at the time but the ol' bones are now a creaking :)
pos,"@Mokhenerale Eh abUtI, WelcOmE to TweetLand.....Lol :p"
pos,@davidc79 thx! And Android support in by Xmas :)
pos,@phedran A great Skyblock stream too. :)
pos,this is why im standing and always being a Belieber :) its all bcause of him @justinbieber 2009 until Die :)
pos,"@BOHEffy I am streaming now on Twitch Join :D
http://www/twitch.tv/lockedbeast1"
pos,@BRBCODY it was a.. sympathy laugh :)
pos,@huskar_nana who would you like? :) xo
pos,@DrtyChimichanga Awesome! :D
pos,@kimtaaeyeonss unnieeee!!!:)
pos,Tonight is the Night ... :) #nuka #penacova #djset #free #EDM #kizomba #latinhouse #HouseMusic #portugal2015 #summer http://t.co/m5WqWKfqs3
pos,@moonlight69 well you're in for a wild ride &gt;:D
pos,"@TokyoTantra Hahaha tell me anytime you wanna taste it! oh, with yer address to send it :)"
pos,@mtnza @mtn8 thanks team yellow :) #MTN8
pos,@Acsxy Maganda. You look very pretty with short hair. cute. :D
pos,"@MistressSaphire Good morning to you, gorgeous Mistress Saphire :)"
pos,"@Aware_GinGi I'm at work and I'm busy, so I will help you once I finish and im at home :)"
pos,"Thanks to amazing 4000 Followers on Instagram
If you´re not among them yet,
feel free to connect :-)... http://t.co/ILy03AtJ83"
pos,Coconut Sambal Mussels Recipe :-) http://t.co/FSfkpOwTpS
pos,Thanks Kalin :) http://t.co/ihELksfJjT
pos,"Follow @JaHz73 on Mixcloud :)

https://t.co/HviVk8rMmp"
pos,@L0MLHES fback? :)
pos,@implodingpika Thankyou ! Greetings from Australia :)
pos,"@MIKEYGEE110 I cant work out if this is sarcasm or not :), i know some Chelsea supports think hes useless but when he comes on he does ok."
pos,@IBePyari follow back :)
pos,@aubreysablan I come back next Thursday!! We can still hang out :-) hehe she said hi love u
pos,@shaunamanda2012 Benson is gorgeous!! Thank you so much for sharing him with us :) You can also enter on our Facebook too...
pos,@ItsLukeEv you look a solid 16/17 :)
pos,Great night! :D
pos,@primavera_bella 30°C 😜 so we just should change for few days and all is good :)))
pos,Add me on Snapchat - MaryHicks18 #snapchat #kikmeboys #photooftheday #fuck #chat #musicbiz #sheskindahot :) http://t.co/plFpD86iEq
pos,"""fleekile mbalula"", he said. i repeat, i love my south africa. :)"
pos,when your friend is making fun of the fact that your mexican so you hurt his feelings that'll leave him scarred for life :)
pos,@SophiaDelPizzo it's my office today :)
pos,@jeremygutsche we like this amazing donut recipe! we share with #foiegras lovers! :)
pos,Despite the weather today the wedding is going to be beautiful :)
pos,Where Was Tony Stark? :) - From Incredible Tony Pictures http://t.co/uwhGYM0BWb http://t.co/pHp6OcHlXH
pos,To sit and write poems or stories that's been bubbling in my head~ :)
pos,Last night :))) http://t.co/8EDHMc2tiJ
pos,@EmilySmith_91 Dale send a billion kiss to her :) Have a magical day!
pos,@mcllary That might work :) Have a great weekend. \OP
pos,"Smile, it's #friday :) #TGIF #weekend http://t.co/L6KxKEAl75"
pos,i will not cast my vote in next elections :) #JCReport
pos,@PebbleHelp Have done! Thank you for your tweet :)
pos,"@JILLCLARK1808 @BigAl_lfc @SuePeace1 @michell47881905 @Bevanns @susanhorgan1 Oh piggin just go will yer, give us some peace :)"
pos,@alElizabeth Appreciate the follow :) have you heard of our botanical soaps?
pos,@Ashton5SOS @5SOS love u 2 :-)
pos,Late upload. Freshly done/3weeks old healed. :)
pos,@Im_MsKittenns oh. I was in bed haha. I can't sleep though. My day was too exciting :)
pos,@TOBMAST3R @inspchin @koeitecmoeurope @TanikoHorigome @GoldxFierce @Kronin1 @Addictrian @chako33 @MatthewRumple thx Tobi-bro! :D
pos,@nikimcglynn How good is that! I think it was my first ISP too! :)
pos,@tessasmith4evr @BlueBellEMS we'll steel some from the @BlueBellEMS next Wednesday and see what it's like!:)
pos,hey there :)
pos,"@camerondallas definitely loves making people smile cause I swear since I met him earlier, I haven't stopped smiling :) i love you cam 😭❤️"
pos,"@SabihaMahmoud ... except for her Lord, masha'Allah :)"
pos,@NeilWhoreAnn some French fans made a movie about the WWAT in France last year with our videos and photos :)
pos,"@max_pen1 It has been fixed, thanks for your feedback :)"
pos,Thanks to everyone who came to the stream :D Hope you guys enjoyed. Night all!
pos,@siddichan @Twitch YAAAAAAAAY thx :)
pos,Looking forward to reviewing ours :-)  https://t.co/y8SUBXjqXk
pos,Thank you Beiruting :)
pos,@coolkidsftnjh fback? :)
pos,Thanks for updating your profile page @AlexaPoppe :-)  http://t.co/JK3NSXIRMe
pos,Lovely coffee :) @CoffeesToGo1
pos,Here's a cute panda to make your day! :) http://t.co/zCaWqrjSvr http://t.co/FuZNhjGWD7
pos,@x0lovestephi thank you eonnie :))
pos,"@stokebrisbane Hi! Saw who u follow and thought u might like ""Dark"" https://t.co/CFl0s5hwWw .Plz let us know what u think :)"
pos,@Polished_teeth my favourite too! :) @ciatelondon Cream Soda :)
pos,"I love my body, when it's fuller, and shit, even when it's not lol. I'm just happy to be healthy :) happy to be happy.. 💓"
pos,Rettweet :-) http://t.co/l6T0rx7bEf
pos,@DianaaOrtizz the real MVG (MOST VALUABLE GIRLFRIEND) for staying up with me till the Madrid game starts :-)
pos,@OLX_OHayoung96 sore ya :)
pos,"@tmhcuddly I'm so excited, we should definitely meet up :)"
pos,@morriskid are you coming to Bergerac?  Have the first team left any u21's I'd know of? #checking for chants :-)
pos,@rizwanism :) just a choice of food. Left to the individuals.
pos,@VickiCartagena The episode is excellent so far.:-) I love Adam Beach's movies &amp; shows.I'm looking forward to seeing Suicide Squad next year
pos,"Growing very fond of Christopher, didn't like him initially because he was cocky and didn't really prove it but his attitude's improving :D"
pos,@GlenOcsko sounds good! Can you DM me your email address? Will suggest some dates for a coffee! :)
pos,@forlodge1 It is indeed - many thanks :-)
pos,Just smile even your in Pain :) http://t.co/AxTiqf0xek
pos,Hi happys!!:) http://t.co/AGiLlxJdbi
pos,"Funny. Intelligent, strong and funny. Just funny... :-) https://t.co/IqJwYRF52C"
pos,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @me1campbell
pos,"@mokwepa no, other than it using Cs :)"
pos,"you ever watch certain people's snapchat over and over again, bc i know i do :-)))"
pos,@IbnNabih1 that's all ok I know your busy :)
pos,Last 2 exams :)
pos,forgot u were up. :)))  https://t.co/Or6eATWDjm
pos,Fun fact: I love meeting new people :)
pos,@jaseygalore I know the home-based office busy feeling :-) Pity about your knee - what happened?
pos,"SALE FLEUR DRESS CREAM #Readystock_hijabmart
IDR 325.000 ====&gt; IDR 200.000 :) http://t.co/AGp51NQMbS"
pos,@pprabha014 Thankyou :)
pos,@fernandeznoemi4  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
pos,Is Tompolo meeting aimed at stopping the sale of the oil that we cannot find buyers for? :D
pos,"@Centerfxld that's true, @johngreen doesn't disappoint! Looking forward to Paper Towns? :)"
pos,"That's all I need to know, is that everything is going to be okay :-)"
pos,@LTBeautyBlog @FDNCoffee I say less slacking &amp; getting cracking :)
pos,@JulieWestern I don't know the name but it is particularly striking. Happy days :)
pos,"@misshollylou Hey, here's your invite to join Scope as an influencer :)  http://t.co/ipJ2yOiGet"
pos,@DeewaniVeronica 31* My Bad Mam :p
pos,"@FrancesBeeton Lovely looking cake, bet it tastes good too :-)"
pos,FeyTyaz Follback ya :)
pos,"@dalenaha1 so I found this last night, lets just say there was an instant stiffening of my interest :) https://t.co/sw5O1Bz4y9"
pos,Rettweet :-) http://t.co/zBOvLw0y5S
pos,@CHUBANHES fback? :)
pos,Rettweet :-) http://t.co/CGTjR664Kj
pos,ricky_febs Follback ya :)
pos,"Got Secrets of Grindea, Courier of the Crypts and possibly some Arma 3 to record today..... Gosh! And a new game that looks like Limbo :)"
pos,@siaramelatienza  follow @jnlazts &amp; http://t.co/RCvcYYO0Iq follow u back :)
pos,"@MyriadPhoto  thanks for retweeting @madsenjewellery orchard art show, have a super weekend :)"
pos,"Karachi ka Venice after rains :) @rizz_javaid “@JaagAlerts: Several parts of Karachi witness accumulated rain water,http://t.co/Wionr1evBo”"
pos,maroon cocktail dresses http://t.co/Ioj5YzNRwu #MidiDresses for @filipinaniah :) http://t.co/Vj1U5fIzBw
pos,@IamPatmae_ fback po? :)
pos,0-100 real quick :)
pos,@Iron_Vein Morning! : ) Mine is 1100D. Usually auto-focus. I only use manual for  really close up like shooting veins on crackle glaze. :)
pos,"the new layout looks bomb! :-) 
-g"
pos,Thanks for connecting @garrowlscq Hope you're having an Great Day!  Have a social/website question? Just ask :-)
pos,@Tweetnesian pake :)
pos,"@gabrielaliuw hi we made some changes in our design, hope you like it :) https://t.co/EXt098Yq1b"
pos,joim me while I feed the troops. :) https://t.co/ZlcsRuUpPY via @audioBoom
pos,Any brands wanting me to review BEAUTY products on my blog? mail me at: ladolcevitainluxembourg@hotmail.com #prrequest #journorequest :)
pos,The_MadStork Follback ya :)
pos,"@SSalchli Good luck, Shaun! :)"
pos,@madziucha_5 yes he is :)
pos,Anyone who wants to be added to the bot just DM me!! :) #bot
pos,"@ChloeGMoretz Chloe I watched ""Let me in"" yesterday and you were really awesome! Really talented and intelligent actress, beautiful too! :)"
pos,@hesfallenangel could i get some free solo  dms? Any to give away? :) xoxo
pos,@TripVerse @outboundapp thanks for sharing! Wishing you a wicked weekend :)
pos,Hola juan.. sending you a big Hi from Houston tx! :) I've been a fan of jenni  and the family for year's.  I stumble upon a video of you
pos,@padaleckbye. No prob.nice choker btw :)
pos,@seoulsjin @seouljins seouljins :) both are fine tbh
pos,Photoset: sadomasochistsparadise: Wynter bottoms- and an outtake :) Sadomasochist’s Paradise Cuties http://t.co/GNW1lwjFK1
pos,You make my day by just smiling :)
pos,@ghostkidluke fback? :)
